Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Product_Name,Sales,Quantity,Discount,Profit,Ship_Mode
ORD-10189,2024-04-01,2024-04-08,CUST-1911,Zachary Hendrix,Corporate,South,Office Supplies,Pen,3590.25,8,0.0,986.32,Same Day
ORD-10190,2024-02-10,2024-02-13,CUST-1049,Lauren Clark,Home Office,South,Furniture,Desk,307.53,8,0.2,40.23,Standard Class
ORD-10191,2023-03-12,2023-03-16,CUST-1519,Paul Lewis,Corporate,West,Technology,Mouse,1735.75,2,0.0,492.34,Second Class
ORD-10192,2024-01-22,2024-01-26,CUST-2314,Leah Warren,Home Office,South,Technology,Mouse,1884.82,7,0.3,221.29,First Class
ORD-10193,2023-08-17,2023-08-24,CUST-1056,Michael Short,Consumer,East,Technology,Monitor,4964.38,7,0.1,903.34,Same Day
ORD-10194,2023-12-21,2023-12-23,CUST-5516,Megan Robinson,Consumer,North,Office Supplies,Folder,2132.16,7,0.1,131.93,Standard Class
ORD-10195,2023-04-14,2023-04-19,CUST-1550,James Carey,Corporate,North,Office Supplies,Stapler,3082.32,1,0.1,158.8,Second Class
ORD-10196,2023-02-27,2023-03-01,CUST-9255,Carol James,Corporate,South,Office Supplies,Notebook,2023.28,4,0.1,381.58,First Class
ORD-10197,2023-05-27,2023-06-02,CUST-9540,Ryan Rodriguez,Consumer,West,Office Supplies,Folder,3867.24,6,0.1,291.75,First Class
ORD-10198,2024-03-13,2024-03-18,CUST-9120,Mr. Kevin Mercado,Consumer,East,Furniture,Chair,2792.46,10,0.1,437.02,Same Day
ORD-10199,2023-07-08,2023-07-15,CUST-9813,Rachel Hanson,Corporate,South,Office Supplies,Paper,3487.62,7,0.1,261.47,Second Class
ORD-10200,2024-07-24,2024-07-29,CUST-3196,Charles Wright,Corporate,South,Furniture,Table,4032.77,1,0.3,572.44,First Class
ORD-10201,2023-07-15,2023-07-16,CUST-5398,Catherine Gardner,Corporate,North,Technology,Keyboard,3240.6,8,0.2,-87.12,Standard Class
ORD-10202,2023-12-07,2023-12-10,CUST-1251,Brian Schmidt,Consumer,South,Technology,Printer,3627.04,9,0.1,434.7,Standard Class
ORD-10203,2023-09-03,2023-09-08,CUST-6269,Amy Collins,Corporate,West,Office Supplies,Stapler,4573.92,10,0.1,453.54,Same Day
ORD-10204,2024-04-25,2024-05-02,CUST-6246,Jill Jackson,Consumer,East,Office Supplies,Paper,1555.94,6,0.3,25.67,First Class
ORD-10205,2024-07-20,2024-07-25,CUST-7841,Nathaniel Armstrong,Corporate,South,Furniture,Chair,2821.37,4,0.1,11.44,Second Class
ORD-10206,2024-12-02,2024-12-05,CUST-5216,Beth Valdez,Corporate,West,Furniture,Table,1911.6,4,0.3,71.99,Same Day
ORD-10207,2024-07-09,2024-07-15,CUST-1962,Daniel Jordan,Home Office,North,Technology,Keyboard,862.94,9,0.3,-46.59,Standard Class
ORD-10208,2023-08-25,2023-08-26,CUST-3474,Charles Townsend,Consumer,South,Office Supplies,Notebook,3826.41,7,0.1,805.98,Same Day
ORD-10209,2023-01-17,2023-01-18,CUST-9719,Michael Newman,Home Office,West,Furniture,Chair,3096.82,10,0.3,200.74,Standard Class
ORD-10210,2024-12-15,2024-12-21,CUST-8054,Luke Fox,Consumer,North,Technology,Printer,3616.52,9,0.2,-165.33,Standard Class
ORD-10211,2023-10-01,2023-10-08,CUST-7502,Jacob Martin,Consumer,East,Office Supplies,Pen,1220.02,10,0.2,187.64,Same Day
ORD-10212,2023-03-24,2023-03-30,CUST-1519,Heather Smith,Consumer,West,Furniture,Desk,1231.18,4,0.2,148.99,Same Day
ORD-10213,2024-03-20,2024-03-26,CUST-6427,Juan Rodriguez,Home Office,North,Furniture,Desk,2390.51,1,0.1,49.42,Standard Class
ORD-10214,2023-03-18,2023-03-24,CUST-5593,Richard Guerrero,Home Office,North,Technology,Monitor,4508.34,10,0.3,-145.29,Second Class
ORD-10215,2024-12-30,2025-01-06,CUST-7525,Robert Hernandez,Consumer,East,Furniture,Chair,4808.12,10,0.1,904.23,Second Class
ORD-10216,2023-05-24,2023-05-31,CUST-2284,Jared Mccullough,Home Office,East,Office Supplies,Pen,2842.15,7,0.2,130.63,Standard Class
ORD-10217,2024-09-20,2024-09-25,CUST-7499,Anthony Myers,Corporate,North,Technology,Mouse,1176.08,2,0.2,119.13,First Class
ORD-10218,2024-11-27,2024-12-02,CUST-7227,Theresa Kelly,Consumer,East,Furniture,Sofa,1156.13,9,0.3,9.21,Second Class
ORD-10219,2024-10-11,2024-10-13,CUST-7383,Dennis Watkins,Corporate,East,Office Supplies,Notebook,428.55,3,0.3,33.39,Standard Class
ORD-10220,2023-04-15,2023-04-17,CUST-2430,Elizabeth Mcdonald,Consumer,West,Technology,Laptop,4715.94,8,0.2,661.82,Same Day
ORD-10221,2024-07-21,2024-07-22,CUST-6315,Eric Walters,Corporate,North,Office Supplies,Folder,2571.96,2,0.0,186.22,First Class
ORD-10222,2023-06-23,2023-06-29,CUST-7237,Danielle Wise,Consumer,South,Furniture,Sofa,3900.26,9,0.1,557.7,First Class
ORD-10223,2024-03-07,2024-03-10,CUST-8933,Autumn Hall,Consumer,East,Furniture,Bookshelf,2475.76,2,0.1,269.04,First Class
ORD-10224,2023-11-08,2023-11-09,CUST-7483,Brittney Durham,Corporate,West,Technology,Mouse,2977.16,4,0.3,-218.1,First Class
ORD-10225,2024-09-09,2024-09-15,CUST-4290,Christopher Jones,Corporate,East,Furniture,Bookshelf,2164.47,10,0.1,162.57,Second Class
ORD-10226,2023-10-15,2023-10-22,CUST-7437,Yvonne Johnson,Corporate,North,Furniture,Bookshelf,1471.41,8,0.1,119.88,Second Class
ORD-10227,2024-04-17,2024-04-23,CUST-4434,Jessica Jefferson,Corporate,East,Office Supplies,Folder,916.04,9,0.0,264.05,Standard Class
ORD-10228,2023-06-07,2023-06-13,CUST-7932,Kyle Smith,Corporate,North,Furniture,Sofa,713.11,5,0.1,45.05,Same Day
ORD-10229,2024-01-04,2024-01-10,CUST-9796,Anthony Gross,Home Office,North,Office Supplies,Stapler,2919.58,9,0.3,104.85,Standard Class
ORD-10230,2024-10-22,2024-10-28,CUST-7547,Vickie Cook,Corporate,West,Technology,Keyboard,848.37,10,0.0,161.87,Standard Class
ORD-10231,2024-02-05,2024-02-09,CUST-9199,Sarah Dixon,Consumer,East,Technology,Laptop,1308.52,9,0.1,145.83,Standard Class
ORD-10232,2023-05-26,2023-05-29,CUST-6110,Stuart Smith,Corporate,West,Furniture,Chair,1491.25,2,0.0,384.49,Second Class
ORD-10233,2024-04-08,2024-04-11,CUST-2100,Thomas Garcia,Corporate,North,Office Supplies,Stapler,1754.54,2,0.3,141.24,Standard Class
ORD-10234,2024-07-19,2024-07-21,CUST-6422,Debbie Hunt,Home Office,West,Technology,Keyboard,3246.89,3,0.1,418.84,Same Day
ORD-10235,2024-09-20,2024-09-22,CUST-8365,Christina Delgado,Home Office,West,Technology,Mouse,3156.21,3,0.3,-3.49,Same Day
ORD-10236,2024-07-03,2024-07-05,CUST-6993,Kevin Nelson,Corporate,South,Technology,Monitor,1044.81,2,0.0,261.07,Same Day
ORD-10237,2024-09-17,2024-09-21,CUST-2871,Monica Adams,Corporate,East,Technology,Keyboard,3360.09,8,0.2,333.46,Same Day
ORD-10238,2023-11-17,2023-11-18,CUST-4908,Rachael Brennan,Corporate,North,Office Supplies,Pen,4072.42,5,0.0,887.9,Second Class
ORD-10239,2024-03-09,2024-03-11,CUST-8973,Albert Hebert,Home Office,South,Furniture,Table,2563.91,7,0.1,368.44,Second Class
ORD-10240,2024-01-03,2024-01-04,CUST-8939,Adam Tucker,Consumer,South,Furniture,Bookshelf,718.68,6,0.3,39.42,Same Day
ORD-10241,2024-03-30,2024-04-03,CUST-3740,Susan Price,Consumer,North,Office Supplies,Folder,3272.29,7,0.3,12.79,Second Class
ORD-10242,2024-04-13,2024-04-18,CUST-9115,Martin Browning,Home Office,North,Furniture,Chair,1388.77,9,0.2,-11.04,Standard Class
ORD-10243,2024-03-27,2024-04-01,CUST-4580,Veronica Haynes,Corporate,North,Furniture,Desk,4119.95,6,0.0,988.79,Second Class
ORD-10244,2023-05-01,2023-05-08,CUST-4882,Michael Carroll,Consumer,East,Furniture,Chair,2259.67,6,0.0,361.02,Same Day
ORD-10245,2024-08-06,2024-08-09,CUST-9720,Tommy Hendrix MD,Corporate,South,Technology,Printer,713.39,4,0.1,143.65,First Class
ORD-10246,2024-02-26,2024-02-27,CUST-5543,Kim Palmer,Home Office,South,Office Supplies,Paper,1460.88,5,0.0,122.56,Second Class
ORD-10247,2024-08-14,2024-08-20,CUST-5402,Donald Flores,Home Office,West,Technology,Monitor,3562.75,4,0.3,79.68,Same Day
ORD-10248,2023-10-12,2023-10-18,CUST-7046,Alex Cochran,Corporate,West,Furniture,Chair,3175.47,2,0.3,91.78,First Class
ORD-10249,2024-12-15,2024-12-18,CUST-2037,Krista Melton,Home Office,West,Office Supplies,Notebook,4347.16,2,0.3,255.22,Second Class
ORD-10250,2024-08-14,2024-08-16,CUST-8951,Vanessa Phillips,Corporate,North,Furniture,Table,2483.68,6,0.2,85.53,Standard Class
ORD-10251,2024-03-14,2024-03-16,CUST-3161,Brian Brown,Home Office,East,Technology,Mouse,101.08,3,0.3,1.43,Second Class
ORD-10252,2024-10-26,2024-10-28,CUST-1848,Johnny Smith,Corporate,East,Furniture,Chair,3279.85,5,0.0,468.89,Second Class
ORD-10253,2023-05-16,2023-05-21,CUST-4705,Heidi Stewart,Home Office,West,Furniture,Chair,3524.42,1,0.1,420.12,Standard Class
ORD-10254,2023-08-23,2023-08-27,CUST-2463,Mark Johnson,Home Office,North,Technology,Keyboard,4089.2,7,0.1,488.35,Standard Class
ORD-10255,2023-05-17,2023-05-23,CUST-3340,Elizabeth Miller,Consumer,North,Furniture,Bookshelf,4407.33,3,0.3,411.49,Second Class
ORD-10256,2024-03-29,2024-04-05,CUST-4559,Joseph Rivera,Consumer,North,Furniture,Bookshelf,3617.71,3,0.3,195.43,Second Class
ORD-10257,2023-05-24,2023-05-26,CUST-5537,Christine Jones,Home Office,North,Technology,Printer,3655.45,6,0.3,-78.13,Second Class
ORD-10258,2024-12-08,2024-12-09,CUST-5942,Victoria Barry DVM,Consumer,South,Office Supplies,Folder,3008.04,10,0.2,435.39,Same Day
ORD-10259,2023-09-04,2023-09-08,CUST-2163,Tyler Dyer,Home Office,North,Furniture,Chair,3923.33,4,0.3,-13.84,First Class
ORD-10260,2024-11-30,2024-12-02,CUST-8717,Charles Sullivan,Consumer,North,Furniture,Table,1946.45,10,0.3,-16.83,Standard Class
ORD-10261,2024-10-05,2024-10-11,CUST-9209,Kayla Schneider,Corporate,West,Technology,Keyboard,1094.4,1,0.3,29.17,Same Day
ORD-10262,2023-03-22,2023-03-27,CUST-4329,Jose Miranda,Consumer,East,Technology,Printer,2697.52,3,0.2,-78.5,Same Day
ORD-10263,2023-03-30,2023-04-03,CUST-2900,Anthony Decker,Corporate,North,Office Supplies,Notebook,1564.64,7,0.1,22.65,First Class
ORD-10264,2023-12-22,2023-12-27,CUST-9474,Summer Marquez,Home Office,East,Office Supplies,Pen,614.83,3,0.0,55.92,Second Class
ORD-10265,2023-01-31,2023-02-03,CUST-8034,Kyle Hudson,Corporate,North,Furniture,Table,3753.89,5,0.0,911.66,First Class
ORD-10266,2023-02-26,2023-03-02,CUST-3734,Cody Brown,Corporate,South,Office Supplies,Folder,3145.11,8,0.3,87.11,First Class
ORD-10267,2023-01-03,2023-01-04,CUST-1201,Cheryl Torres,Consumer,North,Technology,Printer,3377.12,2,0.1,625.43,Same Day
ORD-10268,2024-11-02,2024-11-06,CUST-4678,Robert Dyer,Corporate,South,Furniture,Sofa,4602.73,3,0.0,866.31,Same Day
ORD-10269,2024-11-20,2024-11-21,CUST-3938,Lisa Williams,Consumer,North,Office Supplies,Paper,1370.86,2,0.2,-27.62,Same Day
ORD-10270,2024-04-12,2024-04-13,CUST-7044,Rachel Villarreal,Consumer,East,Technology,Mouse,4332.84,5,0.2,-123.07,First Class
ORD-10271,2023-07-20,2023-07-26,CUST-9954,Jessica Taylor,Consumer,South,Office Supplies,Folder,1228.07,6,0.3,183.53,Standard Class
ORD-10272,2023-01-02,2023-01-09,CUST-7164,Brian Simpson,Home Office,East,Furniture,Chair,1180.33,6,0.0,339.64,Standard Class
ORD-10273,2023-05-26,2023-06-01,CUST-5584,Amanda Wilson,Consumer,North,Technology,Printer,4915.92,7,0.3,689.69,Second Class
ORD-10274,2023-03-28,2023-04-02,CUST-2565,Yvonne Ashley,Home Office,South,Office Supplies,Stapler,3510.22,6,0.3,504.2,Same Day
ORD-10275,2023-09-25,2023-10-02,CUST-6161,Marcus Ochoa,Corporate,East,Technology,Printer,2847.75,7,0.1,168.57,First Class
ORD-10276,2024-08-21,2024-08-22,CUST-3546,Dr. Michelle Hayes DVM,Consumer,South,Furniture,Bookshelf,1183.38,4,0.1,230.74,Same Day
ORD-10277,2023-08-01,2023-08-05,CUST-6051,Brianna Brown,Corporate,East,Furniture,Bookshelf,2044.43,9,0.2,390.81,Standard Class
ORD-10278,2023-12-02,2023-12-04,CUST-2494,Sabrina Gonzalez,Home Office,South,Technology,Monitor,4041.83,5,0.0,419.36,First Class
ORD-10279,2023-06-28,2023-06-29,CUST-7625,Madison Cain,Corporate,South,Furniture,Desk,263.77,5,0.2,40.89,Standard Class
ORD-10280,2023-08-16,2023-08-18,CUST-4246,Dr. William Warren,Corporate,East,Furniture,Chair,4023.41,3,0.0,213.2,Standard Class
ORD-10281,2023-07-22,2023-07-28,CUST-8265,Xavier Guerrero,Consumer,North,Office Supplies,Folder,1308.93,2,0.0,391.75,First Class
ORD-10282,2024-03-19,2024-03-26,CUST-7471,Sarah Green,Corporate,North,Technology,Laptop,4712.56,1,0.1,1088.76,Same Day
ORD-10283,2024-04-01,2024-04-03,CUST-1567,Michael Welch,Home Office,South,Office Supplies,Stapler,880.58,4,0.1,60.54,First Class
ORD-10284,2024-01-28,2024-01-30,CUST-7868,Denise Marsh,Consumer,South,Furniture,Sofa,4416.24,8,0.0,317.66,Standard Class
ORD-10285,2024-05-29,2024-06-01,CUST-7363,Leslie Thompson,Corporate,South,Furniture,Bookshelf,2408.83,8,0.2,429.18,Standard Class
ORD-10286,2024-04-28,2024-05-03,CUST-6856,Daniel Rodriguez,Home Office,South,Furniture,Desk,1110.72,5,0.0,280.08,Second Class
ORD-10287,2023-08-13,2023-08-18,CUST-7363,Ariana Adams,Corporate,South,Technology,Monitor,3291.18,5,0.0,793.22,Second Class
ORD-10288,2023-12-27,2024-01-01,CUST-3328,Ashlee Williams,Home Office,South,Technology,Printer,1603.66,6,0.0,362.21,Same Day
ORD-10289,2024-09-08,2024-09-10,CUST-1326,Kimberly Patel,Home Office,West,Office Supplies,Paper,894.27,1,0.0,57.27,Standard Class
ORD-10290,2023-11-28,2023-11-29,CUST-1359,Austin Wilson,Consumer,South,Furniture,Desk,1023.29,3,0.2,132.24,Standard Class
ORD-10291,2023-12-11,2023-12-14,CUST-6285,Joanna Snyder,Consumer,South,Office Supplies,Paper,4803.58,6,0.3,223.39,Same Day
ORD-10292,2024-08-26,2024-09-02,CUST-3872,Christine Taylor,Corporate,East,Office Supplies,Stapler,3252.92,3,0.2,18.9,First Class
ORD-10293,2024-08-04,2024-08-05,CUST-3983,Brett Harris,Home Office,East,Technology,Monitor,3649.58,10,0.3,411.27,Second Class
ORD-10294,2023-03-21,2023-03-23,CUST-6682,Jenna Salazar,Corporate,South,Office Supplies,Folder,538.47,8,0.1,44.58,Standard Class
ORD-10295,2023-03-11,2023-03-14,CUST-5205,Michelle Smith,Consumer,North,Office Supplies,Paper,2244.22,5,0.1,140.01,Standard Class
ORD-10296,2024-01-23,2024-01-26,CUST-9946,Sean White,Corporate,North,Furniture,Sofa,3668.27,3,0.3,85.36,Same Day
ORD-10297,2023-11-23,2023-11-26,CUST-2715,Benjamin Nelson,Consumer,East,Office Supplies,Pen,830.03,2,0.0,102.7,Second Class
ORD-10298,2024-09-20,2024-09-24,CUST-1507,Lance Brown,Corporate,South,Furniture,Table,3665.29,9,0.0,492.94,Same Day
ORD-10299,2024-07-21,2024-07-27,CUST-9849,Michael Little,Corporate,East,Technology,Laptop,524.26,4,0.1,53.64,First Class
ORD-10300,2024-01-05,2024-01-06,CUST-8005,Cheryl Wallace,Consumer,East,Technology,Laptop,267.18,10,0.3,-16.46,Same Day
ORD-10301,2024-04-29,2024-05-06,CUST-2892,Scott Brady,Corporate,West,Technology,Laptop,148.16,3,0.2,28.78,Same Day
ORD-10302,2024-01-26,2024-01-29,CUST-4056,Erin Wagner,Corporate,North,Furniture,Bookshelf,473.86,9,0.3,-25.48,First Class
ORD-10303,2024-12-14,2024-12-20,CUST-2584,Joshua Skinner,Consumer,East,Furniture,Sofa,1331.74,5,0.0,116.9,Same Day
ORD-10304,2024-12-04,2024-12-11,CUST-8779,Matthew Schroeder,Home Office,South,Office Supplies,Pen,2776.94,7,0.3,392.68,Same Day
ORD-10305,2024-04-04,2024-04-06,CUST-3738,Daniel Wilkins,Consumer,South,Furniture,Chair,1986.13,1,0.1,59.72,Second Class
ORD-10306,2024-10-04,2024-10-06,CUST-5225,Levi Davis,Corporate,North,Technology,Mouse,410.28,7,0.1,102.29,Standard Class
ORD-10307,2023-01-13,2023-01-20,CUST-9561,Bailey Jones,Corporate,North,Furniture,Desk,1998.83,6,0.2,159.75,Same Day
ORD-10308,2024-07-30,2024-08-06,CUST-2654,Vincent Shannon,Corporate,East,Technology,Monitor,2841.64,10,0.0,799.16,Same Day
ORD-10309,2023-10-10,2023-10-14,CUST-3356,Lindsey Ruiz,Home Office,West,Furniture,Sofa,3280.84,10,0.3,-297.35,Standard Class
ORD-10310,2024-01-17,2024-01-18,CUST-6535,Julie Fisher,Corporate,East,Furniture,Bookshelf,3458.76,1,0.3,450.36,First Class
ORD-10311,2024-03-29,2024-04-05,CUST-6257,James Carr,Corporate,West,Furniture,Chair,4863.03,4,0.1,365.31,Standard Class
ORD-10312,2024-01-18,2024-01-25,CUST-1920,Bruce Palmer,Home Office,South,Technology,Mouse,1072.72,7,0.3,96.41,Standard Class
ORD-10313,2023-07-25,2023-08-01,CUST-1944,Michelle Thomas,Consumer,North,Furniture,Desk,2028.86,9,0.0,189.57,Same Day
ORD-10314,2024-06-01,2024-06-05,CUST-3029,Vincent Knight,Home Office,North,Technology,Keyboard,3529.08,5,0.2,550.1,Second Class
ORD-10315,2023-12-25,2023-12-28,CUST-3679,Xavier Clark,Corporate,North,Furniture,Sofa,2978.34,3,0.3,139.15,First Class
ORD-10316,2024-10-24,2024-10-26,CUST-4387,Amanda Butler,Corporate,West,Technology,Mouse,267.26,10,0.1,57.27,Standard Class
ORD-10317,2023-01-09,2023-01-11,CUST-5135,Carrie Costa,Home Office,East,Office Supplies,Notebook,2381.0,3,0.1,357.83,First Class
ORD-10318,2023-11-06,2023-11-12,CUST-9530,Gloria Howard,Home Office,West,Furniture,Sofa,4260.9,8,0.2,19.4,Standard Class
ORD-10319,2023-04-21,2023-04-25,CUST-2045,Heather Soto,Corporate,East,Technology,Printer,4997.16,6,0.2,123.02,First Class
ORD-10320,2023-09-04,2023-09-05,CUST-7620,Austin Williams,Home Office,East,Furniture,Bookshelf,3287.48,5,0.1,123.22,Second Class
ORD-10321,2024-02-19,2024-02-23,CUST-1578,David Hill,Home Office,South,Office Supplies,Notebook,3283.89,5,0.2,580.35,First Class
ORD-10322,2023-06-24,2023-07-01,CUST-3967,Edwin Flores,Corporate,North,Office Supplies,Pen,3437.86,8,0.2,264.13,Same Day
ORD-10323,2023-12-10,2023-12-16,CUST-2463,Travis Petty,Consumer,East,Technology,Keyboard,3631.43,9,0.1,859.67,Second Class
ORD-10324,2023-10-29,2023-11-02,CUST-2929,Audrey Black,Corporate,North,Office Supplies,Paper,2113.95,6,0.2,32.0,Standard Class
ORD-10325,2023-06-04,2023-06-06,CUST-4281,Veronica Williams,Corporate,West,Furniture,Table,2512.38,7,0.2,133.85,Same Day
ORD-10326,2024-10-08,2024-10-10,CUST-6134,James Baker,Home Office,North,Technology,Keyboard,4314.72,3,0.0,741.68,Standard Class
ORD-10327,2023-04-01,2023-04-03,CUST-8105,Sandra Lee,Home Office,West,Furniture,Bookshelf,1062.72,3,0.1,130.07,Same Day
ORD-10328,2023-01-15,2023-01-18,CUST-9700,Stephanie Ramirez,Consumer,North,Furniture,Sofa,1928.92,1,0.1,352.35,Standard Class
ORD-10329,2024-01-28,2024-02-02,CUST-6015,Jeremy Rodriguez,Consumer,North,Office Supplies,Pen,1146.8,6,0.2,-20.38,Standard Class
ORD-10330,2024-12-04,2024-12-06,CUST-6615,Robert Gonzales,Corporate,East,Furniture,Bookshelf,2290.51,9,0.2,133.8,Second Class
ORD-10331,2023-01-23,2023-01-28,CUST-9267,Laura Sanchez,Consumer,North,Technology,Mouse,115.24,4,0.1,6.08,First Class
ORD-10332,2023-02-19,2023-02-25,CUST-2771,Alicia Nelson,Home Office,North,Office Supplies,Notebook,1888.46,5,0.0,374.82,Standard Class
ORD-10333,2024-04-30,2024-05-06,CUST-3508,Nancy Williams,Consumer,North,Office Supplies,Notebook,2095.54,7,0.0,391.49,First Class
ORD-10334,2023-04-18,2023-04-23,CUST-2928,Paige Davis,Corporate,North,Furniture,Chair,3319.17,5,0.1,347.54,Standard Class
ORD-10335,2024-02-24,2024-02-27,CUST-3627,Abigail Miller,Consumer,West,Furniture,Table,3052.83,5,0.1,273.17,Second Class
ORD-10336,2023-04-24,2023-05-01,CUST-9095,Larry Schroeder,Consumer,North,Office Supplies,Stapler,1666.41,1,0.0,363.12,Standard Class
ORD-10337,2023-10-31,2023-11-03,CUST-8606,David Bennett,Consumer,North,Office Supplies,Notebook,4525.8,4,0.3,666.05,Second Class
ORD-10338,2023-04-08,2023-04-15,CUST-1751,Matthew Garza,Consumer,South,Technology,Keyboard,1813.87,6,0.3,153.52,Second Class
ORD-10339,2023-04-06,2023-04-09,CUST-6615,Alexandra Thompson,Consumer,North,Furniture,Bookshelf,4474.75,10,0.2,759.0,Same Day
ORD-10340,2024-10-26,2024-11-02,CUST-3732,Susan Jackson,Consumer,South,Furniture,Sofa,1373.73,7,0.3,137.34,Standard Class
ORD-10341,2024-11-25,2024-11-29,CUST-3969,Amanda Bryant,Home Office,West,Technology,Laptop,2091.82,10,0.3,210.37,First Class
ORD-10342,2023-04-26,2023-04-30,CUST-8220,Kenneth French,Consumer,North,Office Supplies,Notebook,4315.63,3,0.3,561.46,First Class
ORD-10343,2024-11-16,2024-11-23,CUST-6542,James Hale,Home Office,North,Office Supplies,Paper,81.55,9,0.1,19.94,Same Day
ORD-10344,2024-07-25,2024-07-30,CUST-1894,Raymond Smith,Consumer,South,Office Supplies,Pen,2420.01,7,0.1,507.62,Same Day
ORD-10345,2023-10-12,2023-10-13,CUST-9305,Matthew Simmons,Consumer,West,Furniture,Table,392.83,8,0.2,4.02,Same Day
ORD-10346,2024-05-25,2024-05-29,CUST-6178,Catherine Chan,Consumer,West,Technology,Laptop,2306.29,10,0.3,-179.88,Standard Class
ORD-10347,2024-09-10,2024-09-15,CUST-5990,Ricardo Williams,Home Office,South,Technology,Mouse,2073.45,9,0.0,531.79,Same Day
ORD-10348,2024-09-26,2024-10-01,CUST-8751,Jeffery Pittman,Home Office,East,Furniture,Bookshelf,4130.05,4,0.3,-70.24,Same Day
ORD-10349,2024-10-10,2024-10-17,CUST-5783,Melissa Bruce,Home Office,East,Technology,Laptop,3801.41,4,0.0,514.48,Standard Class
ORD-10350,2023-07-20,2023-07-22,CUST-2978,Christine Brock,Corporate,South,Technology,Monitor,2472.26,7,0.0,280.78,Same Day
ORD-10351,2024-11-19,2024-11-24,CUST-3018,Kendra Baker,Corporate,West,Technology,Keyboard,556.67,7,0.0,156.79,Second Class
ORD-10352,2024-05-09,2024-05-14,CUST-3903,David Rose,Home Office,South,Furniture,Chair,2661.21,1,0.3,291.95,Second Class
ORD-10353,2024-01-29,2024-02-02,CUST-5067,Jared Lee,Corporate,West,Technology,Mouse,3294.46,10,0.2,250.47,First Class
ORD-10354,2024-06-08,2024-06-11,CUST-9975,Steven Rivera,Corporate,South,Furniture,Sofa,4027.89,3,0.3,203.94,Second Class
ORD-10355,2024-10-27,2024-10-29,CUST-9255,Martha Cook,Home Office,East,Technology,Printer,3577.63,6,0.1,877.71,Standard Class
ORD-10356,2024-06-30,2024-07-03,CUST-7920,Eric Wang,Consumer,North,Furniture,Desk,2412.24,10,0.3,165.39,Standard Class
ORD-10357,2023-06-14,2023-06-17,CUST-5105,Ronald Rogers,Consumer,North,Furniture,Table,284.26,1,0.1,18.97,First Class
ORD-10358,2024-11-22,2024-11-28,CUST-4675,Lisa Mccall,Home Office,West,Technology,Printer,180.89,8,0.0,36.91,Second Class
ORD-10359,2024-12-02,2024-12-05,CUST-1881,Alison George,Consumer,East,Office Supplies,Paper,3470.82,1,0.3,-10.8,Second Class
ORD-10360,2023-07-18,2023-07-21,CUST-8353,Nicole Peck,Consumer,North,Office Supplies,Stapler,4153.32,6,0.1,805.9,Second Class
ORD-10361,2023-09-28,2023-09-30,CUST-3636,Catherine Pope,Home Office,East,Technology,Printer,614.38,1,0.3,-18.57,Standard Class
